Metai;Data;Vieta;Visi_ivykiai;Del_neblaiviu_vairuotoju_kaltes;Suzeistieji;Zuvusieji
2011;2011M05;Varenos r. sav.;1;0;3;0
2011;2011M05;Kauno apskritis;61;5;80;2
2011;2011M05;Birstono sav.;0;0;0;0
2011;2011M05;Jonavos r. sav.;5;1;7;0
2011;2011M05;Kaisiadoriu r. sav.;7;0;9;0
2011;2011M05;Kauno m. sav.;27;0;36;1
2011;2011M05;Kauno r. sav.;15;2;16;1
2011;2011M05;Kedainiu r. sav.;1;0;1;0
2011;2011M05;Prienu r. sav.;3;1;5;0
2011;2011M05;Raseiniu r. sav.;3;1;6;0
2011;2011M05;Klaipedos apskritis;37;2;47;0
2011;2011M05;Klaipedos m. sav.;21;0;23;0
2011;2011M05;Klaipedos r. sav.;2;0;2;0
2011;2011M05;Kretingos r. sav.;6;2;7;0
2011;2011M05;Neringos sav.;0;0;0;0
2011;2011M05;Palangos m. sav.;0;0;0;0
2011;2011M05;Skuodo r. sav.;0;0;0;0
2011;2011M05;silutes r. sav.;8;0;15;0
2011;2011M05;Marijampoles apskritis;22;3;24;5
2011;2011M05;Kalvarijos sav.;0;0;0;0
2011;2011M05;Kazlu Rudos sav.;1;1;1;0
2011;2011M05;Marijampoles sav.;9;0;9;0
2011;2011M05;Marijampoles r. sav.;0;0;0;0
2011;2011M05;sakiu r. sav.;8;2;6;4
2011;2011M05;Vilkaviskio r. sav.;4;0;8;1
2011;2011M05;Panevezio apskritis;39;4;44;5
2011;2011M05;Birzu r. sav.;4;1;4;2
2011;2011M05;Kupiskio r. sav.;2;0;2;0
2011;2011M05;Panevezio m. sav.;18;0;17;1
2011;2011M05;Panevezio r. sav.;5;1;6;0
2011;2011M05;Pasvalio r. sav.;4;1;11;0
2011;2011M05;Rokiskio r. sav.;6;1;4;2
2011;2011M05;siauliu apskritis;34;3;39;0
2011;2011M05;Akmenes r. sav.;2;0;2;0
2011;2011M05;Joniskio r. sav.;3;1;4;0
2011;2011M05;Kelmes r. sav.;3;1;5;0
2011;2011M05;Pakruojo r. sav.;3;0;3;0
2011;2011M05;Radviliskio r. sav.;5;0;5;0
2011;2011M05;Siauliu m. sav.;11;1;11;0
2011;2011M05;siauliu r. sav.;7;0;9;0
2011;2011M05;Taurages apskritis;7;1;9;3
2011;2011M05;Jurbarko r. sav.;2;0;4;2
2011;2011M05;Pagegiu sav.;0;0;0;0
2011;2011M05;silales r. sav.;1;0;1;0
2011;2011M05;Taurages r. sav.;4;1;4;1
2011;2011M05;Telsiu apskritis;8;1;12;2
2011;2011M05;Mazeikiu r. sav.;6;1;9;1
2011;2011M05;Plunges r. sav.;0;0;0;0
2011;2011M05;Rietavo sav.;0;0;0;0
2011;2011M05;Telsiu r. sav.;2;0;3;1
2011;2011M05;Utenos apskritis;8;1;7;1
2011;2011M05;Anyksciu r. sav.;2;0;2;0
2011;2011M05;Ignalinos r. sav.;0;0;0;0
2011;2011M05;Moletu r. sav.;1;0;1;0
2011;2011M05;Utenos r. sav.;3;1;2;1
2011;2011M05;Visagino sav.;0;0;0;0
2011;2011M05;Zarasu r. sav.;2;0;2;0
2011;2011M05;Vilniaus apskritis;64;4;86;6
2011;2011M05;Elektrenu sav.;3;0;2;1
2011;2011M05;salcininku r. sav.;5;2;8;0
2011;2011M05;sirvintu r. sav.;5;0;10;1
2011;2011M05;svencioniu r. sav.;1;0;1;0
2011;2011M05;Traku r. sav.;4;2;9;0
2011;2011M05;Ukmerges r. sav.;0;0;0;0
2011;2011M05;Vilniaus m. sav.;45;0;55;4
2011;2011M05;Vilniaus r. sav.;1;0;1;0
2011;2011M06;Lietuvos Respublika;326;31;391;32
2011;2011M06;Alytaus apskritis;22;0;25;2
2011;2011M06;Alytaus m. sav.;6;0;7;0
2011;2011M06;Alytaus r. sav.;6;0;8;1
2011;2011M06;Druskininku sav.;0;0;0;0
2011;2011M06;Lazdiju r. sav.;5;0;5;0
2011;2011M06;Varenos r. sav.;5;0;5;1
2011;2011M06;Kauno apskritis;46;1;61;2
2011;2011M06;Birstono sav.;0;0;0;0
2011;2011M06;Jonavos r. sav.;5;0;7;0
2011;2011M06;Kaisiadoriu r. sav.;2;0;2;1
2011;2011M06;Kauno m. sav.;18;0;22;0
2011;2011M06;Kauno r. sav.;13;0;20;0
2011;2011M06;Kedainiu r. sav.;1;0;1;0
2011;2011M06;Prienu r. sav.;4;1;6;1
2011;2011M06;Raseiniu r. sav.;3;0;3;0
2011;2011M06;Klaipedos apskritis;46;4;47;4
2011;2011M06;Klaipedos m. sav.;20;1;21;0
2011;2011M06;Klaipedos r. sav.;10;1;9;1
2011;2011M06;Kretingos r. sav.;6;2;5;1
2011;2011M06;Neringos sav.;1;0;2;0
2011;2011M06;Palangos m. sav.;2;0;2;0
2011;2011M06;Skuodo r. sav.;1;0;3;1
2011;2011M06;silutes r. sav.;6;0;5;1
2011;2011M06;Marijampoles apskritis;20;2;27;0
2011;2011M06;Kalvarijos sav.;2;0;3;0
2011;2011M06;Kazlu Rudos sav.;2;1;3;0
2011;2011M06;Marijampoles sav.;5;0;6;0
2011;2011M06;Marijampoles r. sav.;0;0;0;0
2011;2011M06;sakiu r. sav.;8;1;12;0
2011;2011M06;Vilkaviskio r. sav.;3;0;3;0
2011;2011M06;Panevezio apskritis;37;0;49;2
2011;2011M06;Birzu r. sav.;1;0;1;0
2011;2011M06;Kupiskio r. sav.;2;0;3;0
2011;2011M06;Panevezio m. sav.;21;0;25;1
2011;2011M06;Panevezio r. sav.;2;0;2;0
2011;2011M06;Pasvalio r. sav.;2;0;2;0
2011;2011M06;Rokiskio r. sav.;9;0;16;1
2011;2011M06;siauliu apskritis;44;5;52;9
2011;2011M06;Akmenes r. sav.;0;0;0;0
2011;2011M06;Joniskio r. sav.;5;2;4;1
2011;2011M06;Kelmes r. sav.;7;0;7;4
2011;2011M06;Pakruojo r. sav.;5;0;4;3
2011;2011M06;Radviliskio r. sav.;6;2;9;0
2011;2011M06;Siauliu m. sav.;16;0;21;0
2011;2011M06;siauliu r. sav.;5;1;7;1
2011;2011M06;Taurages apskritis;17;5;18;4
2011;2011M06;Jurbarko r. sav.;1;0;1;1
2011;2011M06;Pagegiu sav.;3;2;4;0
2011;2011M06;silales r. sav.;4;0;6;0
2011;2011M06;Taurages r. sav.;9;3;7;3
2011;2011M06;Telsiu apskritis;17;2;18;2
2011;2011M06;Mazeikiu r. sav.;8;1;7;2
2011;2011M06;Plunges r. sav.;3;1;4;0
2011;2011M06;Rietavo sav.;0;0;0;0
2011;2011M06;Telsiu r. sav.;6;0;7;0
2011;2011M06;Utenos apskritis;12;4;17;4
2011;2011M06;Anyksciu r. sav.;6;3;7;2
2011;2011M06;Ignalinos r. sav.;0;0;0;0
2011;2011M06;Moletu r. sav.;2;0;4;2
2011;2011M06;Utenos r. sav.;2;0;2;0
2011;2011M06;Visagino sav.;0;0;0;0
2011;2011M06;Zarasu r. sav.;2;1;4;0
2011;2011M06;Vilniaus apskritis;65;8;77;3
2011;2011M06;Elektrenu sav.;2;0;2;0
2011;2011M06;salcininku r. sav.;2;0;1;1
2011;2011M06;sirvintu r. sav.;2;1;3;0
2011;2011M06;svencioniu r. sav.;0;0;0;0
2011;2011M06;Traku r. sav.;4;0;5;0
2011;2011M06;Ukmerges r. sav.;1;1;1;0
2011;2011M06;Vilniaus m. sav.;48;5;51;1
2011;2011M06;Vilniaus r. sav.;6;1;14;1
2011;2011M07;Lietuvos Respublika;314;28;416;22
2011;2011M07;Alytaus apskritis;11;0;17;2
2011;2011M07;Alytaus m. sav.;1;0;2;0
2011;2011M07;Alytaus r. sav.;5;0;9;0
2011;2011M07;Druskininku sav.;1;0;0;1
2011;2011M07;Lazdiju r. sav.;1;0;2;1
2011;2011M07;Varenos r. sav.;3;0;4;0
2011;2011M07;Kauno apskritis;48;3;63;4
2011;2011M07;Birstono sav.;0;0;0;0
2011;2011M07;Jonavos r. sav.;6;1;7;0
2011;2011M07;Kaisiadoriu r. sav.;6;0;9;0
2011;2011M07;Kauno m. sav.;18;0;22;1
2011;2011M07;Kauno r. sav.;9;1;8;2
2011;2011M07;Kedainiu r. sav.;4;1;9;1
2011;2011M07;Prienu r. sav.;0;0;0;0
2011;2011M07;Raseiniu r. sav.;5;0;8;0
2011;2011M07;Klaipedos apskritis;45;4;59;3
2011;2011M07;Klaipedos m. sav.;24;3;28;0
2011;2011M07;Klaipedos r. sav.;4;0;4;0
2011;2011M07;Kretingos r. sav.;3;0;2;1
2011;2011M07;Neringos sav.;0;0;0;0
2011;2011M07;Palangos m. sav.;6;0;10;1
2011;2011M07;Skuodo r. sav.;1;1;2;0
2011;2011M07;silutes r. sav.;7;0;13;1
2011;2011M07;Marijampoles apskritis;22;2;31;1
2011;2011M07;Kalvarijos sav.;1;0;1;0
2011;2011M07;Kazlu Rudos sav.;2;0;3;1
2011;2011M07;Marijampoles sav.;7;0;10;0
2011;2011M07;Marijampoles r. sav.;0;0;0;0
2011;2011M07;sakiu r. sav.;8;2;13;0
2011;2011M07;Vilkaviskio r. sav.;4;0;4;0
2011;2011M07;Panevezio apskritis;28;3;38;2
2011;2011M07;Birzu r. sav.;4;1;4;0
2011;2011M07;Kupiskio r. sav.;3;1;5;2
2011;2011M07;Panevezio m. sav.;12;0;18;0
2011;2011M07;Panevezio r. sav.;5;1;6;0
2011;2011M07;Pasvalio r. sav.;0;0;0;0
2011;2011M07;Rokiskio r. sav.;4;0;5;0
2011;2011M07;siauliu apskritis;40;2;50;2
2011;2011M07;Akmenes r. sav.;2;0;2;0
2011;2011M07;Joniskio r. sav.;3;1;3;0
2011;2011M07;Kelmes r. sav.;3;0;4;0
2011;2011M07;Pakruojo r. sav.;8;1;11;1
2011;2011M07;Radviliskio r. sav.;4;0;6;1
2011;2011M07;Siauliu m. sav.;14;0;16;0
2011;2011M07;siauliu r. sav.;6;0;8;0
2011;2011M07;Taurages apskritis;9;1;12;0
2011;2011M07;Jurbarko r. sav.;3;1;5;0
2011;2011M07;Pagegiu sav.;1;0;1;0
2011;2011M07;silales r. sav.;2;0;2;0
2011;2011M07;Taurages r. sav.;3;0;4;0
2011;2011M07;Telsiu apskritis;13;0;20;0
2011;2011M07;Mazeikiu r. sav.;4;0;5;0
2011;2011M07;Plunges r. sav.;4;0;10;0
2011;2011M07;Rietavo sav.;2;0;2;0
2011;2011M07;Telsiu r. sav.;3;0;3;0
2011;2011M07;Utenos apskritis;12;2;19;1
2011;2011M07;Anyksciu r. sav.;0;0;0;0
2011;2011M07;Ignalinos r. sav.;3;1;6;1
2011;2011M07;Moletu r. sav.;3;1;5;0
2011;2011M07;Utenos r. sav.;4;0;6;0
2011;2011M07;Visagino sav.;0;0;0;0
2011;2011M07;Zarasu r. sav.;2;0;2;0
2011;2011M07;Vilniaus apskritis;86;11;107;7
2011;2011M07;Elektrenu sav.;5;1;7;0
2011;2011M07;salcininku r. sav.;2;0;2;0
2011;2011M07;sirvintu r. sav.;2;0;2;0
2011;2011M07;svencioniu r. sav.;2;0;2;0
2011;2011M07;Traku r. sav.;4;0;8;0
2011;2011M07;Ukmerges r. sav.;4;1;5;0
2011;2011M07;Vilniaus m. sav.;57;6;72;2
2011;2011M07;Vilniaus r. sav.;10;3;9;5
2011;2011M08;Lietuvos Respublika;349;33;420;29
2011;2011M08;Alytaus apskritis;17;5;23;0
2011;2011M08;Alytaus m. sav.;3;1;4;0
2011;2011M08;Alytaus r. sav.;4;1;7;0
2011;2011M08;Druskininku sav.;2;1;2;0
2011;2011M08;Lazdiju r. sav.;7;2;9;0
2011;2011M08;Varenos r. sav.;1;0;1;0
2011;2011M08;Kauno apskritis;61;1;78;6
2011;2011M08;Birstono sav.;0;0;0;0
2011;2011M08;Jonavos r. sav.;13;0;14;1
2011;2011M08;Kaisiadoriu r. sav.;2;0;3;0
2011;2011M08;Kauno m. sav.;24;0;34;1
2011;2011M08;Kauno r. sav.;8;0;12;0
2011;2011M08;Kedainiu r. sav.;9;1;8;3
2011;2011M08;Prienu r. sav.;2;0;2;1
2011;2011M08;Raseiniu r. sav.;3;0;5;0
2011;2011M08;Klaipedos apskritis;62;3;70;5
2011;2011M08;Klaipedos m. sav.;30;0;33;2
2011;2011M08;Klaipedos r. sav.;14;1;17;2
2011;2011M08;Kretingos r. sav.;10;1;12;0
2011;2011M08;Neringos sav.;2;0;2;0
2011;2011M08;Palangos m. sav.;3;0;3;0
2011;2011M08;Skuodo r. sav.;0;0;0;0
2011;2011M08;silutes r. sav.;3;1;3;1
2011;2011M08;Marijampoles apskritis;26;3;33;3
2011;2011M08;Kalvarijos sav.;0;0;0;0
2011;2011M08;Kazlu Rudos sav.;1;0;1;0
2011;2011M08;Marijampoles sav.;13;1;17;1
2011;2011M08;Marijampoles r. sav.;0;0;0;0
2011;2011M08;sakiu r. sav.;5;1;6;0
2011;2011M08;Vilkaviskio r. sav.;7;1;9;2
2011;2011M08;Panevezio apskritis;34;5;39;2
2011;2011M08;Birzu r. sav.;3;0;3;0
2011;2011M08;Kupiskio r. sav.;0;0;0;0
2011;2011M08;Panevezio m. sav.;17;1;19;0
2011;2011M08;Panevezio r. sav.;6;2;9;0
2011;2011M08;Pasvalio r. sav.;2;0;2;1
2011;2011M08;Rokiskio r. sav.;6;2;6;1
2011;2011M08;siauliu apskritis;33;2;41;2
2011;2011M08;Akmenes r. sav.;1;0;1;0
2011;2011M08;Joniskio r. sav.;0;0;0;0
2011;2011M08;Kelmes r. sav.;8;0;11;0
2011;2011M08;Pakruojo r. sav.;3;1;3;0
2011;2011M08;Radviliskio r. sav.;3;1;4;1
2011;2011M08;Siauliu m. sav.;9;0;11;0
2011;2011M08;siauliu r. sav.;9;0;11;1
2011;2011M08;Taurages apskritis;11;3;14;1
2011;2011M08;Jurbarko r. sav.;5;3;8;0
2011;2011M08;Pagegiu sav.;1;0;1;0
2011;2011M08;silales r. sav.;2;0;2;0
2011;2011M08;Taurages r. sav.;3;0;3;1
2011;2011M08;Telsiu apskritis;12;1;18;0
2011;2011M08;Mazeikiu r. sav.;1;0;1;0
2011;2011M08;Plunges r. sav.;4;0;7;0
2011;2011M08;Rietavo sav.;1;0;1;0
2011;2011M08;Telsiu r. sav.;6;1;9;0
2011;2011M08;Utenos apskritis;13;2;9;4
2011;2011M08;Anyksciu r. sav.;2;0;2;0
2011;2011M08;Ignalinos r. sav.;2;1;0;2
2011;2011M08;Moletu r. sav.;3;0;2;1
2011;2011M08;Utenos r. sav.;6;1;5;1
2011;2011M08;Visagino sav.;0;0;0;0
2011;2011M08;Zarasu r. sav.;0;0;0;0
2011;2011M08;Vilniaus apskritis;80;8;95;6
2011;2011M08;Elektrenu sav.;2;0;2;0
2011;2011M08;salcininku r. sav.;3;0;3;5
2011;2011M08;sirvintu r. sav.;0;0;0;0
2011;2011M08;svencioniu r. sav.;0;0;0;0
2011;2011M08;Traku r. sav.;3;0;3;0
2011;2011M08;Ukmerges r. sav.;1;0;0;1
2011;2011M08;Vilniaus m. sav.;65;8;76;0
2011;2011M08;Vilniaus r. sav.;6;0;11;0
2011;2011M09;Lietuvos Respublika;320;48;389;24
2011;2011M09;Alytaus apskritis;15;3;16;1
2011;2011M09;Alytaus m. sav.;5;0;5;0
2011;2011M09;Alytaus r. sav.;4;1;4;0
2011;2011M09;Druskininku sav.;1;0;2;0
2011;2011M09;Lazdiju r. sav.;3;1;3;1
2011;2011M09;Varenos r. sav.;2;1;2;0
2011;2011M09;Kauno apskritis;52;3;59;5
2011;2011M09;Birstono sav.;1;1;1;0
2011;2011M09;Jonavos r. sav.;4;1;5;0
2011;2011M09;Kaisiadoriu r. sav.;4;0;3;1
2011;2011M09;Kauno m. sav.;17;0;20;1
2011;2011M09;Kauno r. sav.;13;1;13;3
2011;2011M09;Kedainiu r. sav.;5;0;6;0
2011;2011M09;Prienu r. sav.;1;0;1;0
2011;2011M09;Raseiniu r. sav.;7;0;10;0
2011;2011M09;Klaipedos apskritis;52;8;61;2
2011;2011M09;Klaipedos m. sav.;29;2;35;0
2011;2011M09;Klaipedos r. sav.;14;4;18;1
2011;2011M09;Kretingos r. sav.;3;0;2;1
2011;2011M09;Neringos sav.;0;0;0;0
2011;2011M09;Palangos m. sav.;2;1;2;0
2011;2011M09;Skuodo r. sav.;0;0;0;0
2011;2011M09;silutes r. sav.;4;1;4;0
2011;2011M09;Marijampoles apskritis;20;1;26;1
2011;2011M09;Kalvarijos sav.;1;0;1;0
2011;2011M09;Kazlu Rudos sav.;0;0;0;0
2011;2011M09;Marijampoles sav.;8;0;11;0
2011;2011M09;Marijampoles r. sav.;0;0;0;0
2011;2011M09;sakiu r. sav.;7;1;10;0
2011;2011M09;Vilkaviskio r. sav.;4;0;4;1
2011;2011M09;Panevezio apskritis;28;4;40;1
2011;2011M09;Birzu r. sav.;2;1;2;0
2011;2011M09;Kupiskio r. sav.;2;0;2;0
2011;2011M09;Panevezio m. sav.;10;0;12;0
2011;2011M09;Panevezio r. sav.;7;1;14;1
2011;2011M09;Pasvalio r. sav.;4;1;5;0
2011;2011M09;Rokiskio r. sav.;3;1;5;0
2011;2011M09;siauliu apskritis;36;5;48;3
2011;2011M09;Akmenes r. sav.;0;0;0;0
2011;2011M09;Joniskio r. sav.;6;0;9;1
2011;2011M09;Kelmes r. sav.;2;2;2;0
2011;2011M09;Pakruojo r. sav.;1;0;1;0
2011;2011M09;Radviliskio r. sav.;9;0;15;0
2011;2011M09;Siauliu m. sav.;11;3;13;1
2011;2011M09;siauliu r. sav.;7;0;8;1
2011;2011M09;Taurages apskritis;13;5;16;0
2011;2011M09;Jurbarko r. sav.;3;2;3;0
2011;2011M09;Pagegiu sav.;1;1;3;0
2011;2011M09;silales r. sav.;3;1;3;0
2011;2011M09;Taurages r. sav.;6;1;7;0
2011;2011M09;Telsiu apskritis;9;3;16;0
2011;2011M09;Mazeikiu r. sav.;4;2;7;0
2011;2011M09;Plunges r. sav.;2;0;2;0
2011;2011M09;Rietavo sav.;2;1;6;0
2011;2011M09;Telsiu r. sav.;1;0;1;0
2011;2011M09;Utenos apskritis;12;4;12;3
2011;2011M09;Anyksciu r. sav.;3;1;2;2
2011;2011M09;Ignalinos r. sav.;1;0;1;0
2011;2011M09;Moletu r. sav.;4;1;3;1
2011;2011M09;Utenos r. sav.;2;1;3;0
2011;2011M09;Visagino sav.;1;0;2;0
2011;2011M09;Zarasu r. sav.;1;1;1;0
2011;2011M09;Vilniaus apskritis;83;12;95;8
2011;2011M09;Elektrenu sav.;3;0;3;0
2011;2011M09;salcininku r. sav.;3;1;5;1
2011;2011M09;sirvintu r. sav.;3;1;4;0
2011;2011M09;svencioniu r. sav.;2;0;3;0
2011;2011M09;Traku r. sav.;3;2;2;2
2011;2011M09;Ukmerges r. sav.;3;1;6;0
2011;2011M09;Vilniaus m. sav.;60;7;64;2
2011;2011M09;Vilniaus r. sav.;6;0;8;3
2011;2011M10;Lietuvos Respublika;292;28;349;22
2011;2011M10;Alytaus apskritis;15;0;14;2
2011;2011M10;Alytaus m. sav.;5;0;6;0
2011;2011M10;Alytaus r. sav.;2;0;2;0
2011;2011M10;Druskininku sav.;1;0;1;0
2011;2011M10;Lazdiju r. sav.;3;0;1;2
2011;2011M10;Varenos r. sav.;4;0;4;0
2011;2011M10;Kauno apskritis;52;1;66;5
2011;2011M10;Birstono sav.;0;0;0;0
2011;2011M10;Jonavos r. sav.;11;0;14;0
2011;2011M10;Kaisiadoriu r. sav.;4;0;9;2
2011;2011M10;Kauno m. sav.;19;0;21;0
2011;2011M10;Kauno r. sav.;8;0;10;1
2011;2011M10;Kedainiu r. sav.;4;1;6;0
2011;2011M10;Prienu r. sav.;1;0;0;1
2011;2011M10;Raseiniu r. sav.;5;0;6;1
2011;2011M10;Klaipedos apskritis;31;3;36;0
2011;2011M10;Klaipedos m. sav.;19;1;23;0
2011;2011M10;Klaipedos r. sav.;7;1;8;0
2011;2011M10;Kretingos r. sav.;2;1;2;0
2011;2011M10;Neringos sav.;0;0;0;0
2011;2011M10;Palangos m. sav.;1;0;1;0
2011;2011M10;Skuodo r. sav.;0;0;0;0
2011;2011M10;silutes r. sav.;2;0;2;0
2011;2011M10;Marijampoles apskritis;27;4;32;3
2011;2011M10;Kalvarijos sav.;1;0;1;0
2011;2011M10;Kazlu Rudos sav.;1;0;0;1
2011;2011M10;Marijampoles sav.;12;0;18;1
2011;2011M10;Marijampoles r. sav.;0;0;0;0
2011;2011M10;sakiu r. sav.;7;2;7;1
2011;2011M10;Vilkaviskio r. sav.;6;2;6;0
2011;2011M10;Panevezio apskritis;28;1;34;2
2011;2011M10;Birzu r. sav.;2;0;2;0
2011;2011M10;Kupiskio r. sav.;1;0;1;0
2011;2011M10;Panevezio m. sav.;12;0;16;0
2011;2011M10;Panevezio r. sav.;6;0;7;0
2011;2011M10;Pasvalio r. sav.;1;0;1;2
2011;2011M10;Rokiskio r. sav.;6;1;7;0
2011;2011M10;siauliu apskritis;27;3;32;3
2011;2011M10;Akmenes r. sav.;1;0;1;0
2011;2011M10;Joniskio r. sav.;1;0;1;0
2011;2011M10;Kelmes r. sav.;3;2;3;0
2011;2011M10;Pakruojo r. sav.;1;0;1;0
2011;2011M10;Radviliskio r. sav.;4;0;5;0
2011;2011M10;Siauliu m. sav.;13;1;20;0
2011;2011M10;siauliu r. sav.;4;0;1;3
2011;2011M10;Taurages apskritis;7;1;8;0
2011;2011M10;Jurbarko r. sav.;1;0;1;0
2011;2011M10;Pagegiu sav.;1;0;1;0
2011;2011M10;silales r. sav.;4;0;4;0
2011;2011M10;Taurages r. sav.;1;1;2;0
2011;2011M10;Telsiu apskritis;12;5;20;0
2011;2011M10;Mazeikiu r. sav.;2;0;3;0
2011;2011M10;Plunges r. sav.;3;2;8;0
2011;2011M10;Rietavo sav.;1;1;1;0
2011;2011M10;Telsiu r. sav.;6;2;8;0
2011;2011M10;Utenos apskritis;14;2;14;1
2011;2011M10;Anyksciu r. sav.;5;1;4;1
2011;2011M10;Ignalinos r. sav.;1;0;1;0
2011;2011M10;Moletu r. sav.;1;0;1;0
2011;2011M10;Utenos r. sav.;5;1;6;0
2011;2011M10;Visagino sav.;1;0;1;0
2011;2011M10;Zarasu r. sav.;1;0;1;0
2011;2011M10;Vilniaus apskritis;79;8;93;6
2011;2011M10;Elektrenu sav.;1;0;1;0
2011;2011M10;salcininku r. sav.;5;2;7;1
2011;2011M10;sirvintu r. sav.;2;0;5;0
2011;2011M10;svencioniu r. sav.;2;0;3;2
2011;2011M10;Traku r. sav.;2;0;1;1
2011;2011M10;Ukmerges r. sav.;4;1;4;0
2011;2011M10;Vilniaus m. sav.;60;5;69;1
2011;2011M10;Vilniaus r. sav.;3;0;3;1
2011;2011M11;Lietuvos Respublika;302;28;326;34
2011;2011M11;Alytaus apskritis;9;0;10;2
2011;2011M11;Alytaus m. sav.;5;0;6;0
2011;2011M11;Alytaus r. sav.;1;0;1;2
2011;2011M11;Druskininku sav.;0;0;0;0
2011;2011M11;Lazdiju r. sav.;1;0;1;0
2011;2011M11;Varenos r. sav.;2;0;2;0
2011;2011M11;Kauno apskritis;60;7;62;9
2011;2011M11;Birstono sav.;0;0;0;0
2011;2011M11;Jonavos r. sav.;7;2;9;1
2011;2011M11;Kaisiadoriu r. sav.;5;1;5;1
2011;2011M11;Kauno m. sav.;24;3;27;2
2011;2011M11;Kauno r. sav.;10;1;9;1
2011;2011M11;Kedainiu r. sav.;5;0;7;0
2011;2011M11;Prienu r. sav.;3;0;2;1
2011;2011M11;Raseiniu r. sav.;6;0;3;3
2011;2011M11;Klaipedos apskritis;36;3;44;1
2011;2011M11;Klaipedos m. sav.;17;1;19;1
2011;2011M11;Klaipedos r. sav.;5;1;7;0
2011;2011M11;Kretingos r. sav.;3;0;3;0
2011;2011M11;Neringos sav.;0;0;0;0
2011;2011M11;Palangos m. sav.;3;0;4;0
2011;2011M11;Skuodo r. sav.;1;0;3;0
2011;2011M11;silutes r. sav.;7;1;8;0
2011;2011M11;Marijampoles apskritis;29;1;36;5
2011;2011M11;Kalvarijos sav.;5;1;6;0
2011;2011M11;Kazlu Rudos sav.;5;0;4;2
2011;2011M11;Marijampoles sav.;7;0;9;0
2011;2011M11;Marijampoles r. sav.;0;0;0;0
2011;2011M11;sakiu r. sav.;7;0;14;1
2011;2011M11;Vilkaviskio r. sav.;5;0;3;2
2011;2011M11;Panevezio apskritis;34;5;31;7
2011;2011M11;Birzu r. sav.;3;0;3;0
2011;2011M11;Kupiskio r. sav.;3;1;3;0
2011;2011M11;Panevezio m. sav.;12;2;13;1
2011;2011M11;Panevezio r. sav.;4;0;3;1
2011;2011M11;Pasvalio r. sav.;5;0;2;3
2011;2011M11;Rokiskio r. sav.;7;2;7;2
2011;2011M11;siauliu apskritis;21;0;23;1
2011;2011M11;Akmenes r. sav.;4;0;5;0
2011;2011M11;Joniskio r. sav.;1;0;1;0
2011;2011M11;Kelmes r. sav.;1;0;2;0
2011;2011M11;Pakruojo r. sav.;0;0;0;0
2011;2011M11;Radviliskio r. sav.;3;0;2;1
2011;2011M11;Siauliu m. sav.;10;0;11;0
2011;2011M11;siauliu r. sav.;2;0;2;0
2011;2011M11;Taurages apskritis;15;3;15;1
2011;2011M11;Jurbarko r. sav.;5;1;5;0
2011;2011M11;Pagegiu sav.;1;0;0;1
2011;2011M11;silales r. sav.;3;0;3;0
2011;2011M11;Taurages r. sav.;6;2;7;0
2011;2011M11;Telsiu apskritis;9;1;14;0
2011;2011M11;Mazeikiu r. sav.;3;0;3;0
2011;2011M11;Plunges r. sav.;4;0;7;0
2011;2011M11;Rietavo sav.;0;0;0;0
2011;2011M11;Telsiu r. sav.;2;1;4;0
2011;2011M11;Utenos apskritis;5;2;5;0
2011;2011M11;Anyksciu r. sav.;3;2;3;0
2011;2011M11;Ignalinos r. sav.;0;0;0;0
2011;2011M11;Moletu r. sav.;0;0;0;0
2011;2011M11;Utenos r. sav.;0;0;0;0
2011;2011M11;Visagino sav.;1;0;1;0
2011;2011M11;Zarasu r. sav.;1;0;1;0
2011;2011M11;Vilniaus apskritis;84;6;86;8
2011;2011M11;Elektrenu sav.;1;0;0;1
2011;2011M11;salcininku r. sav.;5;0;4;1
2011;2011M11;sirvintu r. sav.;1;0;1;0
2011;2011M11;svencioniu r. sav.;1;1;0;1
2011;2011M11;Traku r. sav.;1;0;4;0
2011;2011M11;Ukmerges r. sav.;5;3;4;1
2011;2011M11;Vilniaus m. sav.;68;2;71;4
2011;2011M11;Vilniaus r. sav.;2;0;2;0
2011;2011M12;Lietuvos Respublika;362;28;429;32
2011;2011M12;Alytaus apskritis;12;0;17;2
2011;2011M12;Alytaus m. sav.;9;0;11;1
2011;2011M12;Alytaus r. sav.;2;0;5;1
2011;2011M12;Druskininku sav.;0;0;0;0
2011;2011M12;Lazdiju r. sav.;1;0;1;0
2011;2011M12;Varenos r. sav.;0;0;0;0
2011;2011M12;Kauno apskritis;53;1;59;5
2011;2011M12;Birstono sav.;1;0;0;1
2011;2011M12;Jonavos r. sav.;6;0;4;2
2011;2011M12;Kaisiadoriu r. sav.;2;0;3;0
2011;2011M12;Kauno m. sav.;27;0;32;2
2011;2011M12;Kauno r. sav.;6;0;7;0
2011;2011M12;Kedainiu r. sav.;3;0;4;0
2011;2011M12;Prienu r. sav.;4;1;5;0
2011;2011M12;Raseiniu r. sav.;4;0;4;0
2011;2011M12;Klaipedos apskritis;59;7;67;4
2011;2011M12;Klaipedos m. sav.;35;3;38;4
2011;2011M12;Klaipedos r. sav.;10;1;10;0
2011;2011M12;Kretingos r. sav.;6;1;10;0
2011;2011M12;Neringos sav.;1;0;1;0
2011;2011M12;Palangos m. sav.;2;1;3;0
2011;2011M12;Skuodo r. sav.;1;0;1;0
